;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
166;model3_167_l-100_l-20_l-10_d-0.1;{'name': 'model3_167_l-100_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.6354979126723391;0.0;0.5443341707312824;0.0;0.1315647991429461;0.0;0.28820964103878133;0.0;0.0;0.0;0.0;9/50;32.0;(16184, [1], 44);46.11687517166138;0.0;[0.8]
167;model3_168_l-100_l-20_l-10_d-0.2;{'name': 'model3_168_l-100_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;1.0929584513870205;0.0;0.7803050618213002;0.0;0.5007361375754422;0.0;0.5995546871482735;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);23.036648511886597;0.0;[0.8]
168;model3_169_l-100_l-20_l-20;{'name': 'model3_169_l-100_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.9966746020398223;0.0;0.7383841529931172;0.0;0.4895686113303251;0.0;0.58334549730367;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);22.192917585372925;0.0;[0.8]
169;model3_170_l-100_l-20_l-20_d-0.1;{'name': 'model3_170_l-100_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;1.0721824860181843;0.0;0.7682815087535003;0.0;0.4713715932304316;0.0;0.5764716401843741;0.0;0.0;0.0;0.0;5/50;32.0;(16184, [1], 44);23.289126873016357;0.0;[0.8]
170;model3_171_l-100_l-20_l-20_d-0.2;{'name': 'model3_171_l-100_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;1.0532173433036793;0.0;0.7609922269193252;0.0;0.4934219602532316;0.0;0.5929341454907219;0.0;0.0;0.0;0.0;2/50;32.0;(16184, [1], 44);24.203408241271973;0.0;[0.8]
171;model3_172_l-100_l-50;{'name': 'model3_172_l-100_l-50', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.5143864364455464;0.0;0.4648684136717036;0.0;0.13561731204390526;0.0;0.2921003501604099;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);25.59972596168518;0.0;[0.8]
172;model3_173_l-100_l-50_d-0.1;{'name': 'model3_173_l-100_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.8993966963400345;0.0;0.6711925025476088;0.0;0.17940422715526996;0.0;0.3373610340427644;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);20.287480354309082;0.0;[0.8]
173;model3_174_l-100_l-50_d-0.2;{'name': 'model3_174_l-100_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.562174841733926;0.0;0.4967476107401423;0.0;0.14550100440288535;0.0;0.30319880199904486;0.0;0.0;0.0;0.0;2/50;32.0;(16184, [1], 44);23.11332607269287;0.0;[0.8]
174;model3_175_l-100_l-50_l-10;{'name': 'model3_175_l-100_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;1.0081125064522471;0.0;0.7440892196085194;0.0;0.5084159556444329;0.0;0.6055439147028593;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);24.30601716041565;0.0;[0.8]
175;model3_176_l-100_l-50_l-10_d-0.1;{'name': 'model3_176_l-100_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;1.0774030444479668;0.0;0.7838081136198327;0.0;0.4889424601846402;0.0;0.5842711215857233;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);24.816117763519287;0.0;[0.8]
