idx,tbats_fc
3908,6860.95916034734
3909,6681.36017681928
3910,6516.17686306618
3911,6375.47744241717
3912,6267.64429193896
3913,6198.80438128246
3914,6172.41343570744
3915,6189.0221595022
3916,6246.24044887262
3917,6338.90203069613
3918,6459.41830482416
3919,6598.29727369009
3920,6744.79219253972
3921,6887.63573334433
3922,7015.8096278343
3923,7119.29733724429
3924,7189.76845306309
3925,7221.14818550435
3926,7210.03312750367
3927,7155.92495812725
3928,7061.26615642002
3929,6931.27528940015
3930,6773.593096619
3931,6597.76348763137
3932,6414.58481916162
3933,6235.37565900653
3934,6071.20507133829
3935,5932.13987591673
3936,5826.56017701691
3937,5760.58980545449
3938,5737.68048600031
3939,5758.37806639507
3940,5820.28673703072
3941,5918.23367768457
3942,6044.62290897832
3943,6189.95423230666
3944,6343.47189153753
3945,6493.89874952844
3946,6630.20594487903
3947,6742.36557649165
3948,6822.03512021251
3949,6863.12693424717
3950,6862.22404113234
3951,6818.81385012397
3952,6735.32389100298
3953,6616.95712297766
3954,6471.33804107252
3955,6307.99369631806
3956,6137.70499649492
3957,5971.77249444078
3958,5821.24669854886
3959,5696.17535793201
3960,5604.91901802243
3961,5553.58148995173
3962,5545.59404596494
3963,5581.48167703983
3964,5658.8273417384
3965,5772.43664263555
3966,5914.69170795587
3967,6076.07016212065
3968,6245.79381846468
3969,6412.56288712366
3970,6565.32566346868
3971,6694.03124461506
3972,6790.3139782336
3973,6848.06300031293
3974,6863.83804960962
3975,6837.10322260077
3976,6770.26273989478
3977,6668.49628773367
3978,6539.40515693134
3979,6392.49329551646
3980,6238.51864178831
3981,6088.75894474852
3982,5954.24210649279
3983,5844.99349899197
3984,5769.3515509882
3985,5733.39824830715
3986,5740.54335979669
3987,5791.29072502065
3988,5883.20253269249
3989,6011.06402615245
3990,6167.23741347856
3991,6342.18086589378
3992,6525.09723768985
3993,6704.66830063066
3994,6869.82445817437
3995,7010.4974870058
3996,7118.30501007179
3997,7187.12005773462
3998,7213.48690474727
3999,7196.85484683383
4000,7139.61398780042
4001,7046.93060078117
4002,6926.39328593589
4003,6787.49404084199
4004,6640.97961026409
4005,6498.11732224095
4006,6369.9254450518
4007,6266.42051747123
4008,6195.93294801928
4009,6164.53752649077
4010,6175.63765995816
4011,6229.73166936292
4012,6324.37707566738
4013,6454.35531186026
4014,6612.02563839669
4015,6787.84414572797
4016,6971.01247713543
4017,7150.21206482763
4018,7314.37384463726
4019,7453.43099680904
4020,7559.00341707203
4021,7624.96727461431
4022,7647.87084466841
4023,7627.16827949656
4024,7565.25538870936
4025,7467.3049925317
4026,7340.91307034364
4027,7195.57982075186
4028,7042.06099988943
4029,6891.63374489943
4030,6755.32691718243
4031,6643.16841783587
4032,6563.50077101298
4033,6522.41161850721
4034,6523.3179377805
4035,6566.73231957512
4036,6650.22723410801
4037,6768.59972216833
4038,6914.22528872863
4039,7077.57688275509
4040,7247.87359646333
4041,7413.81487701155
4042,7564.35021600205
4043,7689.43186431704
4044,7780.69927651905
4045,7832.04864147076
4046,7840.04868692108
4047,7804.17442188575
4048,7726.84288779592
4049,7613.24848206942
4050,7471.009076474
4051,7309.64704658034
4052,7139.9405790452
4053,6973.18946372405
4054,6820.44540523659
4055,6691.75930645787
4056,6595.49681970707
4057,6537.76880898519
4058,6522.01553552485
4059,6548.77290283775
4060,6615.63669030393
4061,6717.42721166937
4062,6846.54317610783
4063,6993.48063557787
4064,7147.48165176707
4065,7297.26847566024
4066,7431.81320514776
4067,7541.09046824443
4068,7616.76183619341
4069,7652.74532315391
4070,7645.63116026254
4071,7594.91550793958
4072,7503.03617745527
4073,7375.2079254527
4074,7219.06854383675
4075,7044.15986136699
4076,6861.27902373381
4077,6681.74425915508
4078,6516.62516415399
4079,6375.98996202666
4080,6268.22102980683
4081,6199.4453371124
4082,6173.11860917016
4083,6189.79155023541
4084,6247.07405648104
4085,6339.7998547515
4086,6460.38034486521
4087,6599.32352922257
4088,6745.88266303638
4089,6888.79041824493
4090,7017.02852654562
4091,7120.58044914011
4092,7191.11577748421
4093,7222.55972175857
4094,7211.50887486581
4095,7157.46491583913
4096,7062.87032369048
4097,6932.94366540504
4098,6775.32568050118
4099,6599.56027850072
4100,6416.44581609502
4101,6237.30086104789
4102,6073.19447749852
4103,5934.19348517376
4104,5828.6779883157
4105,5762.77181770699
4106,5739.9266980855
4107,5760.68847715894
4108,5822.6613452863
4109,5920.67248221188
4110,6047.12590852441
4111,6192.5214255856
4112,6346.1032772304
4113,6496.59432628336
4114,6632.96571131113
4115,6745.18953118309
4116,6824.92326171245
4117,6866.07926107183
4118,6865.24055176493
4119,6821.89454301475
4120,6738.46876456922
4121,6620.16617560367
4122,6474.61127110963
4123,6311.33110208461
4124,6141.10657627632
4125,5975.23824648944
4126,5824.77662108423
4127,5699.76944914057
4128,5608.5772760577
4129,5557.30391293426
4130,5549.3806319823
4131,5585.33242414665
4132,5662.74224795633
4133,5776.41570595329
4134,5918.73492632915
4135,6080.17753347225
4136,6249.9653406844
4137,6416.79855806837
4138,6569.62548096227
4139,6698.39520644848
4140,6794.74208216484
4141,6852.55524406701
4142,6868.39443087863
4143,6841.72373904386
4144,6774.94738913811
4145,6673.24506737049
4146,6544.21806452193
4147,6397.37032858816
4148,6243.45979783552
4149,6093.76422123269
4150,5959.31150084243
4151,5850.12700860265
4152,5774.54917322254
4153,5738.65998049485
4154,5745.8691992345
4155,5796.68066897239
4156,5888.65657838905
4157,6016.58217079178
4158,6172.81965422567
4159,6347.82719988077
4160,6530.80766201589
4161,6710.44281236198
4162,6875.66305434427
4163,7016.40016461468
4164,7124.27176608712
4165,7193.15088909093
4166,7219.58180834619
4167,7203.01381954407
4168,7145.83702645776
4169,7053.2177021885
4170,6932.74444686318
4171,6793.90925802628
4172,6647.45888040954
4173,6504.66064201878
4174,6376.53281110035
4175,6273.09192639592
4176,6202.66839639265
4177,6171.33701085243
4178,6182.50117681484
4179,6236.65921518844
4180,6331.36864690269
4181,6461.41090491338
4182,6619.14524964279
4183,6795.02777150929
4184,6978.26011376135
4185,7157.52370857462
4186,7321.74949174893
4187,7460.87064349611
4188,7566.50705951234
4189,7632.53490895282
4190,7655.50246701719
4191,7634.86388593483
4192,7573.01497528346
4193,7475.12855525509
4194,7348.80060519692
4195,7203.53132368277
4196,7050.07646681284
4197,6899.71317169733
4198,6763.47029970397
4199,6651.37575189735
4200,6571.77205239783
4201,6530.74684296602
4202,6531.71710103098
4203,6575.19541730217
4204,6658.75426196366
4205,6777.19067577176
4206,6922.88016366619
4207,7086.2956745803
4208,7256.65630069684
4209,7422.66148914121
4210,7573.26073148285
4211,7698.40627857116
4212,7789.73758493583
4213,7841.15083940671
4214,7849.2147696999
4215,7813.40438479831
4216,7736.13672610027
4217,7622.60619099079
4218,7480.43065120483
4219,7319.13248228022
4220,7149.48987084095
4221,6982.80260670965
4222,6830.12239447324
4223,6701.50013697395
4224,6605.30148649819
4225,6547.63730701413
4226,6531.94785972162
4227,6558.76904809955
4228,6625.69665149519
4229,6727.55098362173
4230,6856.73075362013
4231,7003.7320134162
4232,7157.7968246647
4233,7307.64743831771
4234,7442.25595223281
4235,7551.59699439204
4236,7627.33213600579
4237,7663.3793912005
4238,7656.32899108004
4239,7605.6770960319
4240,7513.86151729359
4241,7386.09701147544
4242,7230.02137044958
4243,7055.17642294282
4244,6872.35931461283
4245,6692.88827364471
4246,6527.83289652893
4247,6387.26140652889
4248,6279.55618064556
4249,6210.84418846414
4250,6184.58115517868
4251,6201.31778501177
4252,6258.66397410355
4253,6351.45344926579
4254,6472.09761028416
4255,6611.10445952638
4256,6757.72725217252
4257,6900.69866012819
4258,7029.00041505805
4259,7132.61597813109
4260,7203.21494077041
4261,7234.72251312399
4262,7223.73528806173
4263,7169.75494458417
4264,7075.22396167055
4265,6945.3609062734
4266,6787.8065178784
4267,6612.10470597469
4268,6429.05382722097
4269,6249.97244934838
4270,6085.92963646345
4271,5946.99220826036
4272,5841.54026894856
4273,5775.69764927803
4274,5752.916073954
4275,5773.74139065154
4276,5835.77778969698
4277,5933.85245080199
4278,6060.36939452267
4279,6205.82842218808
4280,6359.47377760057
4281,6510.02832355204
4282,6646.46319857652
4283,6758.75050151078
4284,6838.54770813542
4285,6879.76717659042
4286,6878.99192934691
4287,6835.70937559527
4288,6752.34704505082
4289,6634.10789685631
4290,6488.61642597066
4291,6325.39968335881
4292,6155.23857673587
4293,5989.43365887394
4294,5839.03543810071
4295,5714.09166346347
4296,5622.9628803289
4297,5571.75289976307
4298,5563.89299394548
4299,5599.90815378838
4300,5677.38133778825
4301,5791.11814845448
4302,5933.50071394614
4303,6095.00665861903
4304,6264.85779574242
4305,6431.75433538654
4306,6584.64457285698
4307,6713.47760520358
4308,6809.88778003166
4309,6867.76423326436
4310,6883.66670359281
4311,6857.05928742863
4312,6790.34620531476
4313,6688.70714342778
4314,6559.74339251613
4315,6412.95890054305
4316,6259.11160574237
4317,6109.47925705029
4318,5975.08975649709
4319,5865.9684759882
4320,5790.45384420034
4321,5754.62784689378
4322,5761.90025285096
4323,5812.77490157035
4324,5904.8139817
4325,6032.80273651475
4326,6189.10337402726
4327,6364.17406539512
4328,6547.2176648447
4329,6726.91594407452
4330,6892.19930647738
4331,7032.99952867274
4332,7140.93423354212
4333,7209.87645138244
4334,7236.37045688134
4335,7219.8655456976
4336,7162.75182157201
4337,7070.19555757338
4338,6949.78535379621
4339,6811.01320775261
4340,6664.6258641419
4341,6521.89065093754
4342,6393.8258363535
4343,6290.44795909906
4344,6220.08742762902
4345,6188.8190316729
4346,6200.04617823791
4347,6254.26718820027
4348,6349.03958245708
4349,6479.14479393179
4350,6636.94208301432
4351,6812.88754009071
4352,6996.18280837711
4353,7175.50932001683
4354,7339.79801077738
4355,7478.98206083826
4356,7584.68136586333
4357,7650.77209497552
4358,7673.80252334213
4359,7653.22680316024
4360,7591.44074397529
4361,7493.61716594699
4362,7367.35204839026
4363,7222.14558984664
4364,7068.75354638405
4365,6918.45305508042
4366,6782.27297727122
4367,6670.24121398877
4368,6590.70028932118
4369,6549.73784499681
4370,6550.77085841247
4371,6594.31192024537
4372,6677.93350064736
4373,6796.43264034252
4374,6942.18484423834
4375,7105.66306123594
4376,7276.08638348587
4377,7442.1542580813
4378,7592.81617655948
4379,7718.02438973761
4380,7809.41835211317
4381,7860.89425248384
4382,7869.02081853353
4383,7833.27305921296
4384,7756.06801588829
4385,7642.60008591237
4386,7500.48714098797
4387,7339.2515566208
4388,7169.67151940267
4389,7003.04681912408
4390,6850.42916033979
4391,6721.86944585991
4392,6625.73332793869
4393,6568.13167051221
4394,6552.50473474816
4395,6579.38842409335
4396,6646.37851786292
4397,6748.29532973796
4398,6877.53756882734
4399,7024.60128702475
4400,7178.7285459529
4401,7328.64159653175
4402,7463.31253658682
4403,7572.71599406808
4404,7648.51354015385
4405,7684.6231889385
4406,7677.63517149386
4407,7627.04564817537
4408,7535.29243018849
4409,7407.59027411151
4410,7251.57697178453
4411,7076.79435190234
4412,6894.03956009057
4413,6714.63082450234
4414,6549.63774159607
4415,6409.12853460317
4416,6301.48558049262
4417,6232.83584881763
4418,6206.63506474025
4419,6223.43393245108
4420,6280.84234805832
4421,6373.69403834174
4422,6494.40040305506
4423,6633.46944453404
4424,6780.1544179268
4425,6923.18799510699
4426,7051.55190770736
4427,7155.22961686494
4428,7225.89071397092
4429,7257.46040914133
4430,7246.53529521419
4431,7192.6170511581
4432,7098.14815592042
4433,6968.34717642177
4434,6810.85485211593
4435,6635.21509246017
4436,6452.2262540813
4437,6273.20690467859
4438,6109.22610832671
4439,5970.35068468797
4440,5864.96073793995
4441,5799.18009880082
4442,5776.46049194393
4443,5797.34776501252
4444,5859.44610830111
4445,5957.58270148953
4446,6084.16156510206
4447,6229.68250043597
4448,6383.38975126177
4449,6534.00618033958
4450,6670.50292617164
4451,6782.85208756292
4452,6862.71114026226
4453,6903.99244237786
4454,6903.27901634907
4455,6860.05827133451
4456,6776.75773701777
4457,6658.58037250981
4458,6513.15067273786
4459,6349.99568863508
4460,6179.89632788486
4461,6014.15314322761
4462,5863.81664295925
4463,5738.93457609542
4464,5647.86748797105
4465,5596.71918962054
4466,5588.9209531917
4467,5624.99776956508
4468,5702.53259720548
4469,5816.33103859065
4470,5958.77522184797
4471,6120.3427713016
4472,6290.25550018916
4473,6457.21361854923
4474,6610.16542165575
4475,6739.06000652695
4476,6835.53172073652
4477,6893.469700176
4478,6909.43368350488
4479,6882.8877671032
4480,6816.23617148229
4481,6714.65858278715
4482,6585.75629173465
4483,6439.03324625642
4484,6285.24738455476
4485,6135.67645553428
4486,6001.34836119372
4487,5892.28847340696
4488,5816.83522081917
4489,5781.07058915909
4490,5788.40434717766
4491,5839.34033434179
4492,5931.44073926802
4493,6059.49080519972
4494,6215.85274011802
4495,6390.98471514902
4496,6574.08958448762
4497,6753.84911980085
4498,6919.19372445004
4499,7060.0551750232
4500,7168.05109437038
4501,7237.05451275704
4502,7263.60970483941
4503,7247.16596624481
4504,7190.1134006826
4505,7097.61828119019
4506,6977.26920783066
4507,6838.5581780847
4508,6692.23193662024
4509,6549.55781137935
4510,6421.55407054461
4511,6318.23725279394
4512,6247.93776655074
4513,6216.7304015132
4514,6228.01856465716
4515,6282.30057682749
4516,6377.13395888994
4517,6507.30014373665
4518,6665.1583917262
4519,6841.16479321333
4520,7024.52099138285
4521,7203.90841834679
4522,7368.25800984135
4523,7507.50294601476
4524,7613.26312249959
4525,7679.41470838748
4526,7702.50597881448
4527,7681.99108594643
4528,7620.26583929749
4529,7522.50305899614
4530,7396.29872432606
4531,7251.15303379756
4532,7097.82174344735
4533,6947.58199032216
4534,6811.46263572622
4535,6699.49158066068
4536,6620.01134918245
4537,6579.1095829887
4538,6580.2032594451
4539,6623.80496919766
4540,6707.48718236708
4541,6826.04693964631
4542,6971.85974591166
4543,7135.39855003314
4544,7305.88244413017
4545,7472.01087526481
4546,7622.73333494318
4547,7748.00207395138
4548,7839.4565467558
4549,7890.99294212304
4550,7899.17998770591
4551,7863.49269242408
4552,7786.34809761263
4553,7672.94060059336
4554,7530.88807303801
4555,7369.71289042122
4556,7200.19323930378
4557,7033.62890944516
4558,6881.07160536912
4559,6752.57222985476
4560,6656.49643512532
4561,6598.95508508589
4562,6583.38844087319
4563,6610.33240590304
4564,6677.38275945961
4565,6779.35981519305
4566,6908.66228218127
4567,7055.78621228701
4568,7209.97366710205
4569,7359.94689751543
4570,7494.67800132175
4571,7604.14160644007
4572,7679.9992840178
4573,7716.16904811843
4574,7709.2411297829
4575,7658.71168933577
4576,7567.01853795165
4577,7439.37643217793
4578,7283.42316382391
4579,7108.7005615535
4580,6926.00577096151
4581,6746.65702017023
4582,6581.72390560727
4583,6441.27465047322
4584,6333.69163170627
4585,6265.10181882882
4586,6238.96093697216
4587,6255.81969029611
4588,6313.28797487809
4589,6406.19951746712
4590,6526.96571778617
4591,6666.09457814025
4592,6812.83935364677
4593,6955.93271614864
4594,7084.35639724789
4595,7188.09385805086
4596,7258.81468991802
4597,7290.44410293475
4598,7279.57868990834
4599,7225.72012977675
4600,7131.31090145667
4601,7001.56957183807
4602,6844.13688034407
4603,6668.55673640132
4604,6485.627496606
4605,6306.66772862674
4606,6142.74649650763
4607,6003.93061988036
4608,5898.60020289192
4609,5832.8790762299
4610,5810.21896453707
4611,5831.16571542611
4612,5893.32351916098
4613,5991.51955539096
4614,6118.15784460979
4615,6263.73818808422
4616,6417.50482955423
4617,6568.18063174942
4618,6704.73673314154
4619,6817.14523250507
4620,6897.06360555835
4621,6938.4042103791
4622,6937.75006937622
4623,6894.58859167787
4624,6811.34730693718
4625,6693.22917423468
4626,6547.85868846715
4627,6384.76290053736
4628,6214.72271809827
4629,6049.03869385988
4630,5898.76133608774
4631,5773.93839376707
4632,5682.93041220245
4633,5631.84120239792
4634,5624.1020364709
4635,5660.23790527162
4636,5737.83176723454
4637,5851.68922480707
4638,5994.19240608628
4639,6155.818935366
4640,6325.79062585357
4641,6492.80768755728
4642,6645.81841572077
4643,6774.77190733201
4644,6871.30250993442
4645,6929.29935938928
4646,6945.32219432585
4647,6918.83511109393
4648,6852.24233017462
4649,6750.72353768271
4650,6621.88002430484
4651,6475.21573794248
4652,6321.48861676771
4653,6171.97640965498
4654,6037.70701857286
4655,5928.70581536506
4656,5853.31122864661
4657,5817.60524411611
4658,5824.99763049436
4659,5875.99222721816
4660,5968.15122287394
4661,6096.25986067496
4662,6252.68034857226
4663,6427.87085766187
4664,6611.0342421086
4665,6790.85227354942
4666,6956.25535531563
4667,7097.17526396517
4668,7205.22962231806
4669,7274.29146060976
4670,7300.90505346646
4671,7284.51969648549
4672,7227.52549334621
4673,7135.08871705605
4674,7014.79796764811
4675,6876.14524257312
4676,6729.87728646906
4677,6587.26142724805
4678,6459.31593306273
4679,6356.05734256111
4680,6285.81606413666
4681,6254.66688745768
4682,6266.0132194701
4683,6320.35338098892
4684,6415.24489285001
4685,6545.46918791565
4686,6703.38552651455
4687,6879.44999897161
4688,7062.86424844183
4689,7242.30970700738
4690,7406.71731037467
4691,7546.02023866211
4692,7651.8383874725
4693,7718.04792586767
4694,7741.19712895393
4695,7720.74014886731
4696,7659.07279509225
4697,7561.36788772748
4698,7435.22140602695
4699,7290.13354847124
4700,7136.86007106736
4701,6986.67811083232
4702,6850.61652904067
4703,6738.70322666388
4704,6659.28072772919
4705,6618.43667390411
4706,6619.58804252465
4707,6663.24742420719
4708,6746.9872890428
4709,6865.6046776948
4710,7011.47509500991
4711,7175.07148982852
4712,7345.61295424049
4713,7511.79893527828
4714,7662.57892441845
4715,7787.90517241755
4716,7879.41713371242
4717,7931.01099704012
4718,7939.25549002393
4719,7903.62562155403
4720,7826.53843293599
4721,7713.18832146209
4722,7571.19315877462
4723,7410.07532031873
4724,7240.61299262576
4725,7074.10596542573
4726,6921.60594321295
4727,6793.16382873709
4728,6697.14527419199
4729,6639.66114345332
4730,6624.15169762839
4731,6651.15284010366
4732,6718.26035013391
4733,6820.29454133993
4734,6949.65412277027
4735,7096.83514625834
4736,7251.07967336657
4737,7401.1099549547
4738,7535.898088788
4739,7645.41870275623
4740,7721.33336797754
4741,7757.56009848611
4742,7750.68912529363
4743,7700.2166086954
4744,7608.58035983678
4745,7480.99513523594
4746,7325.09872667293
4747,7150.43296278248
4748,6967.79498913018
4749,6788.50303380913
4750,6623.62669321778
4751,6483.23419052752
4752,6375.70790264742
4753,6307.1747990707
4754,6281.09060489953
4755,6298.00602426461
4756,6355.53095321424
4757,6448.49911846834
4758,6569.32191972081
4759,6708.50735924755
4760,6855.30869213692
4761,6998.45859020276
4762,7126.93878501807
4763,7230.73273766015
4764,7301.51003946045
4765,7333.19590047531
4766,7322.38691348307
4767,7268.58475739267
4768,7174.23191109182
4769,7044.54694144153
4770,6887.17058783597
4771,6711.64675967283
4772,6528.77381351938
4773,6349.87031701531
4774,6186.00533417581
4775,6047.24568460367
4776,5941.97147241699
4777,5876.30652827448
4778,5853.70257679007
4779,5874.70546554756
4780,5936.91938478207
4781,6035.17151411407
4782,6161.86587400847
4783,6307.5022657032
4784,6461.32493290947
4785,6612.05673832809
4786,6748.66882040203
4787,6861.133277877
4788,6941.10758644262
4789,6982.50410414785
4790,6981.90585337288
4791,6938.80024321713
4792,6855.61480330506
4793,6737.55249268849
4794,6592.23780623553
4795,6429.19779482027
4796,6259.21336606703
4797,6093.58507265715
4798,5943.36342282756
4799,5818.59616553486
4800,5727.64384605502
4801,5676.61027536347
4802,5668.92672554907
4803,5705.11818743346
4804,5782.76761942254
4805,5896.68062393517
4806,6039.23932903989
4807,6200.92135900201
4808,6370.94852700033
4809,6538.02104301465
4810,6691.08720226014
4811,6820.09610169626
4812,6916.68208883799
4813,6974.73429951815
4814,6990.81247233754
4815,6964.38070361755
4816,6897.84321381086
4817,6796.37968900384
4818,6667.59141985475
4819,6520.98235423667
4820,6367.31043029331
4821,6217.85339687077
4822,6083.63915590927
4823,5974.69307922419
4824,5899.35359540223
4825,5863.70269011368
4826,5871.15013205105
4827,5922.19976062285
4828,6014.41376438724
4829,6142.57738652922
4830,6299.05283497158
4831,6474.29828078211
4832,6657.5165780974
4833,6837.38949852621
4834,7002.84744537163
4835,7143.82219516343
4836,7251.93137069345
4837,7321.04800216897
4838,7347.71636418806
4839,7331.38575231988
4840,7274.44627021569
4841,7182.06419085478
4842,7061.82811424218
4843,6923.23003780051
4844,6777.01670613969
4845,6634.45544714376
4846,6506.56452893732
4847,6403.36049014033
4848,6333.17373911825
4849,6302.07906551134
4850,6313.47987623756
4851,6367.87449208391
4852,6462.82043385828
4853,6593.09913439497
4854,6751.06985399477
4855,6927.18868295463
4856,7110.65726440162
4857,7290.15703039
4858,7454.61891659827
4859,7593.97610311697
4860,7699.848485521
4861,7766.11223284435
4862,7789.31562016546
4863,7768.91279959254
4864,7707.2995805822
4865,7609.64878320536
4866,7483.55638668816
4867,7338.52258948341
4868,7185.30314757033
4869,7035.17519793817
4870,6899.16760183376
4871,6787.30826020079
4872,6707.93969703881
4873,6667.1495539876
4874,6668.35480835548
4875,6712.06805073116
4876,6795.86175117803
4877,6914.53295033174
4878,7060.45715301137
4879,7224.1073080297
4880,7394.70250744893
4881,7560.94219827394
4882,7711.77587195369
4883,7837.15577921716
4884,7928.72137447361
4885,7980.36884643254
4886,7988.66692268971
4887,7953.09061210774
4888,7876.0569559647
4889,7762.76035152538
4890,7620.81867040457
4891,7459.75428801994
4892,7290.34539087537
4893,7123.89176867342
4894,6971.44512588098
4895,6843.05636522029
4896,6747.09113885777
4897,6689.6603106417
4898,6674.20414165202
4899,6701.25853524779
4900,6768.41927065645
4901,6870.50666147144
4902,6999.91941671397
4903,7147.15358819015
4904,7301.4512374351
4905,7451.53461528126
4906,7586.37581946662
4907,7695.94947785369
4908,7771.91716153335
4909,7808.19688451256
4910,7801.37887777576
4911,7750.95930159107
4912,7659.37596707661
4913,7531.84363072341
4914,7376.00008428433
4915,7201.38715636692
4916,7018.80199250967
4917,6839.5628207785
4918,6674.73923754477
4919,6534.39946595278
4920,6426.92588288446
4921,6358.44545780601
4922,6332.4139157925
4923,6349.38196094758
4924,6406.95948929253
4925,6499.98022752024
4926,6620.85557529758
4927,6760.0935348735
4928,6906.94736130933
4929,7050.14972639197
4930,7178.68236166746
4931,7282.52872818614
4932,7353.35841725256
4933,7385.09663889613
4934,7374.33998586829
4935,7320.59013705109
4936,7226.28957130538
4937,7096.65685546529
4938,6939.33272889817
4939,6763.86110097486
4940,6581.04032823581
4941,6402.18897829393
4942,6238.37611513758
4943,6099.6685583428
4944,5994.44641200094
4945,5928.83350674393
4946,5906.28156715896
4947,5927.33644080315
4948,5989.60231788488
4949,6087.90637799793
4950,6214.65264158054
4951,6360.34090984397
4952,6514.21542647277
4953,6664.99905414113
4954,6801.66293126537
4955,6914.17915656462
4956,6994.20520570188
4957,7035.65343669954
4958,7035.10687191122
4959,6992.05292040979
4960,6908.91911179315
4961,6790.90840508662
4962,6645.64529513179
4963,6482.65683277625
4964,6312.72392561783
4965,6147.14712631141
4966,5996.97694306746
4967,5872.26112481614
4968,5781.360216807
4969,5730.37802998904
4970,5722.74583642473
4971,5758.98862690933
4972,5836.68935982238
4973,5950.65363755635
4974,6093.26358815347
4975,6254.9968358527
4976,6425.07519380654
4977,6592.1988719685
4978,6745.31616552744
4979,6874.37617141657
4980,6971.0132371246
4981,7029.11649845812
4982,7045.24569399169
4983,7018.8649200205
4984,6952.37839697102
4985,6850.96581090344
4986,6722.22845244986
4987,6575.67026945718
4988,6422.049200043
4989,6272.64299302727
4990,6138.47955032409
4991,6029.58424372277
4992,5954.29550178391
4993,5918.69531015174
4994,5926.1934374927
4995,5977.29372318927
4996,6069.55835577359
4997,6197.77257840464
4998,6354.29859897922
4999,6529.59458853913
5000,6712.863401195
