"","x"
"909",7408.38879017126
"910",7064.08203339292
"911",6796.47863111537
"912",6579.69295718323
"913",6428.61107691668
"914",6364.61237930856
"915",6354.91343047701
"916",6314.93464262823
"917",6229.68601775581
"918",6291.50599883806
"919",6402.21971793242
"920",6651.00101663989
"921",6854.65241487153
"922",7098.10273484751
"923",7195.51573272164
"924",7251.1197212741
"925",7150.7431931694
"926",7033.71179451565
"927",7001.60795931169
"928",7007.11851070661
"929",6900.65415985462
"930",6913.3134295755
"931",6974.54096434348
"932",7134.89903718322
"933",7036.5490631224
"934",6723.21233509267
"935",6374.1282619408
"936",6352.38003096123
"937",6151.1561993874
"938",6335.88737711867
"939",6304.4356699994
"940",6260.40128314783
"941",6208.70352275308
"942",6168.76483794703
"943",6182.51287179275
"944",6477.01183198627
"945",6880.12496299171
"946",7029.19043344811
"947",7033.69334507641
"948",7102.57020309255
"949",6980.44091670014
"950",7024.15871488443
"951",6945.96852737598
"952",6873.68531608094
"953",6829.52971354461
"954",6734.89995510065
"955",6881.29506892731
"956",7046.07743158828
"957",6882.46918266431
"958",6698.54293190558
"959",6600.90599692697
"960",6489.93458788591
"961",6379.77738846574
"962",6174.83919724053
"963",6183.20609851234
"964",6170.14174040938
"965",6123.97434229117
"966",6306.35622100194
"967",6691.37590901259
"968",7328.01994871459
"969",7610.93987290994
"970",7779.54595674344
"971",7878.43371789131
"972",7940.30545035718
"973",7796.05471485861
"974",7566.57261658192
"975",7493.17540971315
"976",7346.41665309406
"977",7291.20032600465
"978",7285.42505480374
"979",7447.67387382314
"980",7565.63250254275
"981",7414.92843226404
"982",7087.95014395219
"983",6843.94295405454
"984",6500.32763858045
"985",6311.63929483344
"986",6220.52052723422
"987",6207.87205185518
"988",6322.74340774947
"989",6207.26213576531
"990",6322.9109763392
"991",6840.65935898676
"992",7301.80656911328
"993",7661.04549272486
"994",7814.90394382092
"995",7765.57799595758
"996",7827.44972842344
"997",7660.34016218186
"998",7571.32926572923
"999",7506.04325686604
"1000",7398.73441781959
"1001",7345.36154482237
"1002",7236.72153527784
"1003",7331.49993452349
"1004",7582.92463951688
"1005",7479.7816848164
"1006",7081.64606854642
"1007",6828.42160818788
"1008",6427.65921585623
"1009",6292.06234996399
"1010",6224.68469267781
"1011",6228.62730412839
"1012",6305.15481490534
"1013",6205.15855729549
"1014",6347.35313679676
"1015",6778.09048629345
"1016",7243.66198624121
"1017",7719.40720847852
"1018",7733.16314856896
"1019",7860.44010273639
"1020",7844.51807251229
"1021",7719.80795039083
"1022",7527.56362477616
"1023",7470.02012310012
"1024",7392.94393116541
"1025",7306.02019369052
"1026",7242.36046399518
"1027",7517.05998263752
"1028",7585.98273250516
"1029",7393.98529056164
"1030",7235.86739709341
"1031",6853.96984110075
"1032",6373.57023198695
"1033",6208.84679143827
"1034",6282.74010526151
"1035",6249.8136348685
"1036",6266.98192387728
"1037",6192.79402355794
"1038",6294.06392221283
"1039",6599.07770262289
"1040",7171.56953991705
"1041",7641.04701824095
"1042",7703.83883718336
"1043",7921.81373268601
"1044",7836.9465194144
"1045",7691.2210206421
"1046",7426.713294614
"1047",7373.22539194076
"1048",7261.49226307308
"1049",7163.87649186355
"1050",7090.63080088887
"1051",7373.81020835524
"1052",7480.33942170334
"1053",7025.46542621504
"1054",7163.40625995081
"1055",6742.79616802238
"1056",6448.5854222187
"1057",6290.12972558343
"1058",6253.46713420643
"1059",6236.7630598246
"1060",6222.96132008477
"1061",6104.53052155313
"1062",6178.88599046219
"1063",6704.37688029691
"1064",7143.40264131728
"1065",7457.29259426124
"1066",7630.32296791597
"1067",7608.28014061688
"1068",7634.38886369447
"1069",7455.48119126293
"1070",7397.07163274049
"1071",7363.12434344435
"1072",7204.19878981687
"1073",7083.72418786432
"1074",7021.53922144272
"1075",7091.98402667159
"1076",7241.65006577669
"1077",7101.26933841418
"1078",6935.04024694037
"1079",6636.09812509577
"1080",6353.3167946636
"1081",6283.71558527138
"1082",6202.38841919678
"1083",6208.54317555797
"1084",6139.06912223432
"1085",5996.30472968591
"1086",5930.92637840778
"1087",6071.87274461389
"1088",6281.20412574872
"1089",6780.17686954749
"1090",7040.58696717152
"1091",7232.38481456523
"1092",7257.38746518751
"1093",7179.13238618896
"1094",7114.4550837531
"1095",7003.08272258543
"1096",7010.0680372541
"1097",6925.72513550826
"1098",6898.56579683807
"1099",6961.26809487979
"1100",6992.58438126697
"1101",6796.16264950221
"1102",6725.42448000329
"1103",6511.28124639894
"1104",6498.01290424339
"1105",6321.12266668633
"1106",6122.4153932443
"1107",6137.05003842952
"1108",6149.0566559802
"1109",6118.00558141785
"1110",6142.95648065651
"1111",6257.35710793524
"1112",6399.58676011474
"1113",6740.75983362296
"1114",6882.0827968922
"1115",6976.91495903728
"1116",7083.39828053389
"1117",7059.34075184542
"1118",6944.52149810228
"1119",6860.43225749886
"1120",6794.41679011723
"1121",6736.61962729877
"1122",6712.40981517606
"1123",6887.56281284073
"1124",6816.0143608843
"1125",6694.06817444359
"1126",6531.52599115413
"1127",6430.20214799116
"1128",6291.94761838585
"1129",6152.29515349081
"1130",6241.94092619586
"1131",6248.09568255705
"1132",6259.36491847086
"1133",6161.94949659006
"1134",6223.40078685387
"1135",6442.50960656838
"1136",7050.76445325081
"1137",7498.85786410544
"1138",7790.60668129651
"1139",7687.0831831231
"1140",7703.60594492135
"1141",7528.01648985574
"1142",7453.01584450367
"1143",7437.50309612933
"1144",7375.91191856893
"1145",7321.06428229796
"1146",7237.12655758864
"1147",7285.8186045298
"1148",7292.80129690021
"1149",7240.90636596231
"1150",6995.04005770635
"1151",6787.53325883385
"1152",6570.37889408327
"1153",6274.40152217142
"1154",6184.75751784594
"1155",6193.49310993618
"1156",6207.71187239748
"1157",6162.28185591614
"1158",6171.01035914362
"1159",6364.67951238605
"1160",7323.19063658256
"1161",7605.74186995948
"1162",7651.2052204354
"1163",7718.01688037935
"1164",7843.30343361619
"1165",7532.03575736617
"1166",7468.83321820406
"1167",7440.7849820029
"1168",7333.10745213801
"1169",7239.91597074971
"1170",7184.73612987839
"1171",7310.85324869108
"1172",7391.57410474867
"1173",7344.84084526887
"1174",6950.02344636482
"1175",6552.64087599785
"1176",6382.67893600705
"1177",6241.18301701984
"1178",6165.69416172807
"1179",6208.71799993285
"1180",6217.40640011761
"1181",6174.18852854688
"1182",6184.02310422967
"1183",6505.99666228778
"1184",7142.64070198978
"1185",7654.88631525224
"1186",7830.12883381759
"1187",7854.17235882298
"1188",7915.67540047041
"1189",7707.27246256401
"1190",7653.65588468122
"1191",7632.61277403034
"1192",7594.2491180314
"1193",7518.01741429115
"1194",7454.3576845958
"1195",7504.89318562914
"1196",7536.57816283476
"1197",7386.98016501135
"1198",7226.28143581408
"1199",6731.1957985616
"1200",6291.72087029419
"1201",6166.81603813659
"1202",6206.42110584528
"1203",6215.15669793553
"1204",6229.74415121526
"1205",6185.42020718922
"1206",6253.13924136645
"1207",6719.27090943298
"1208",6856.33889015438
"1209",7482.14127549509
"1210",7643.74223377831
"1211",7658.19979750437
"1212",7788.27933138087
"1213",7635.54870705828
"1214",7510.77480121738
"1215",7488.62561811118
"1216",7384.26630561222
"1217",7326.8378336122
"1218",7346.87091970179
"1219",7396.66903909826
"1220",7410.65685701896
"1221",7289.81674303355
"1222",7238.98787773016
"1223",7007.1474848409
"1224",6524.16703999805
"1225",6297.50354195215
"1226",6266.37131285169
"1227",6270.31392430226
"1228",6258.35563865461
"1229",6220.66812936042
"1230",6161.92621281414
"1231",6540.30946609294
"1232",7092.52330837313
"1233",7513.70228948193
"1234",7677.8840834942
"1235",7745.43312507503
"1236",7840.85572201855
"1237",7532.16888149759
"1238",7342.50539161198
"1239",7311.50762886332
"1240",7285.6794606912
"1241",7237.46825915208
"1242",7136.20206597627
"1243",7188.94971192023
"1244",7201.09407574874
"1245",7077.67312603429
"1246",6919.9239233845
"1247",6582.63795642257
